id,tweet,target
3734,پشاور سے لے کر کراچی تک لوگ سراپاِ احتجاج ہیں ہاتھ اٹھائے جھولی اُٹھائے یکجا ہیں منگو چھوڑ دے ہماری جان غلطی ہو گئی اِن سے معاف کر دو,0
7842,منہ بند,0
659,سر واقعی جج ایسانہیں ہوتا بلکہ ایسےکو تو جج کہنا ہی نہیں چاہئیے،لیکن سر دوسری طرف اپنےمنڈیلےکو بھی تو دیکھیں,0
8130,بلا آخر تھوک چاٹ نیازی نےاپنا تھوکا ہوا چاٹتے ہوئے جنرل باجرہ کی مدت ملازمت میں توسیع کردی,0
1594,ان بیغیرتوں کا یہی علاج ہے، جتنی زیادہ دیر رہیں گے اتنا زیادہ گند ماریں گے۔,1
4901,شکر ہے جو بھٹی کو بھی موت یاد آئی ورنہ بھٹی تو آج تک دودھ کا ہی رونا رو رہا تھا,0
4346,بکواس بند کرو کتوری کی بچی ایک کراچی نہیں سمبھالا گیا تم لوگوں سے چورو ہرامیوں تم لوگوں کو ننگا کر کے گولیاں مارنی چاہییں,1
6573,کوئی ثبوت دو کوئی مظبوط دلیل دو جس سے پتہ چلے کے کشمیر کا سودہ ہوا ہے,0
6697,پایان روز یه خالی عظیمی هست که باید با یه نفر به اشتراک گذاشته بشه,0
3015,اب کپتان کروڑ جاہل عام کے کروڑ بچوں کے پوتڑے بھی دھونا شروع کر دے؟,0
8540,سودا تو تم لوگ کرتے ہو بے غیرتوں کنجروں دَلیوں حرامیوں تمہاری شکل پر لعنت پڑی ہوئئبے,0
112,مودی سرکار کی آبی جارحیت، باکھڑا ڈیم سے دریائے ستلج میں پانی کا ریلا چھوڑ دیا,0
7684,اس چاٹ سے لگتا ہے نمبر ون تو کے پی کے ہے۔,0
3930,جب جب ان بے غیرت انڈین کے تھوبڑے اپنے گلابی نمک کے پروموشن پر دیکھتا تو مجھے جیسے کہ غصے سے آگ لگ جاتی,0
3750,مادر چود کتی کے بچے تو کیوں اپنی چھوٹی بہن کو چدوانے کے لئے اتنا جلدی میں ہے اس کی عمر تو پوری ہو لینے دے,1
8601,سر اب جوابي كارواي نهى انكو سبق سكها دينا,1
2576,چیف جسٹس نے مجرم نواز سے ملنے پر کہا نواز کو سزاۓ موت ہونی تھی ارشد ملک نے بلیک میل ہوکر ایک میی بری کردیا,0
8521,جیو کا ہے نا اس زلیل سے یہی امید تھی عید کے دن بھی ان پر لعنت ضروری ہے,0
8440,سر خان نہیں لگا ۔ یہ قدرتی معاملات ھیں ظالموں کا وقت پورا ھو گیا ھے وسیلہ خان بن رہا ۔,0
3891,بھارتی حکومت کشمیریوں پہ انسانیت سوز مظالم کرنے کے بعد مہذب دنیا میں سفارتی تنہائی کا شکار ہوتا جا رہا ہے۔,0
1028,بے شرم بے حیا,0
4794,اس لیے یہ پارٹیاں زوال کا شکار ہوئیں ہاں میں ہاں ملانے والے خوشامدیوں کی وجہ سے یہی لوگ پارٹیوں کیلیے زہر قاتل ہیں,1
7068,مسلمان وہ واحد قوم ہے جو موت کو گلے سے ہر گز نہیں ڈرتے،,0
1789,جس کی تم نے تصویر لگائ ہوئ یہ وہی ہے جسے ایک کپتان نے گیراج میں پھینٹا,0
5895,پاکستان کا ازلی دشمن بھارت جنگ کی تیاریوں میں ہے۔,1
2928,پرانا فون نئی شکل میں واپسی کےلیے تیار,0
1133,لیکن اب تک بھارتی فوج نے بارڈر کے اس پار سے اینٹ نہیں پھینکنا,0
7130,یقينن وہ مسلمان نہی ہو گی کيو نکہ کوئی مسلمان يہ حرکت نہی کر سکتا لعنت ہو إس کافر پر اللہ جہنم واصل کرے اس کافر کو آمين,1
5104,جناب بات ذرا منہ سنبھال کے کریں  میرا ان سے کوئی جھگڑا نہیں ہے,1
6197,یہ تو عمران خان بھی کہا تھا کہ ہم نے وہاں ظُلم کیا…,0
8050,سڑ سڑ کے مرو گے پٹواریو اسی ڈنڈے سے سیدھا کریں گے سب کو,1
2468,ابے حرامی اپنی ماں کی ننگی تصاویر پھینکنے والے,0
8309,پھر جو مرد مخلص عورت کو چھوڑ کر دس جگہ منہ مار رہے ہو اُن کو وہی عورت ملتی ہے جو ا انہی کے جیسی ہو,0
3488,مجھے چور کہہ کر دیوار سے لگایا جارہا ہے میں چور نہیں ڈاکو ہوں وسیم اختر,0
7081,جب پیسہ آتا ہے تیرا اب جو قومی ڈاکو ہے کهاتا ہے,0
6292,ٹھگ آف دی پاکستان کی ادھوری شھزادی بھگوڑی,0
889,اسلام امن کا درس دیتا ہے بھائی,0
8061,قوم کی بیٹی کون کہتا ہے چوتیئے؟ اُس بھگوڑی کو مادرِ ملت کہتے ہیں وہ چھنال بڑھاپے میں,0
1722,کوئٹہ خضدارزیدی روڈپرسیکیورٹی فورسزکی گاڑی پرفائرنگ کوئٹہ سیکیورٹی فورسزکی جوابی فائرنگ سےملزمان فرار,0
569,میں تو کومنٹ میں اسکو بہت زلیل کرتی ہوں فیسبک کبھی نہیں اڑا یے ٹویٹر اڑ جاتا ہے جلدی,0
5502,شہ رگ سمجھے عمر بھر جسکو، اپینڈکس نکلا,0
4381,نوازشریف کا جیل میں رہنا نظام عدل پر قرض ہے,0
5637,آپ کا ٹائم آیا اور گزر گیا کشمیری لاشیں اٹھا رھے تھے اور آپ مودی کی ماں کے لیے ساری منتخب کر رھے تھے,0
6438,موت سے زیادہ قاتل کی سفاکیت نے رلایادرندہ حوالات میں بند مکروہ دانت نکال کر ہنس رھا تھا,0
505,مقبوضہ کشمیرمیں کشمیریوں کی برداشت ختم۔کرفیو توڑ کرباہرآ گئے,0
967,ایک عورت ہی دوسری عورت کا درد سمجھ سکتی ہے دُعا بُھٹو کا دبنگ جواب بلاول ہجڑے کو,0
8495,مودی کے اقدامات پر بھارتی ڈاکٹروں کے دل خون کے آنسو رونے لگے,0
622,جس طرح قادیانی اپنے مذہب کا نام اسلام رکھ کر مسلمان نہیں ہو سکتے، اسی طرح دہشتگردی کا نام جہاد رکھ کر قتل و غارت جائز نہیں ہو سکتا۔,0
8076,ہم ماڈل ٹاؤن اور سانحہ ساہیوال کے متاثرین کو انصاف نہیں دے سکے دلا سکے,0
1533,قومی غیرت ایک ایسی چیز ہے جو ملک و قوم کی دنیا بھر میں پہچان بناتی ہے، آج ہندوستان نے کشمیر پر تمام دنیاوی قانون جو…,1
3265,جج ارشد ملک کے فیصلے پر بھی کیا کسی کو شرمندگی ہے جس کی بدولت نواز شریف بے گناہ جیل کاٹ رہا ہے,0
413,تاریخ ضرور لکھے گی غدار کون تھا اچھے بھلے ملک کا بیڑا غرق کیسے اور کس نے کیا,1
988,عمران خان کی ایک سالہ کارکردگی سارے چور ڈاکو جیل میں یہ تبدیلی نہیں تو کیا ہے,0
623,دنیا پر اصل قربانی اپنے نفس کو قربان کرنا ہے۔,0
7702,عباس پور لائن آف کنٹرول کے نواحی دیہات پر بھارتی فوج نے سنیپرشارٹ سے سات سالہ صدام ولدنور محمد کو شہید کر دیا گولی صدام کے سرسے آر پار ہوگئی,0
8654,کیا پدی اور کیا پدي کا شورباسے کہتے ہیں ذات دی کوڑھ کرلی تے چھتیراں نوں جھپھے۔ ہ۔,0
2851,کتی کے بچے قوم کو گمراہ کرنے والے بھڑوے وطن فروشوں کے بوٹ چاٹنے والے تمہارا انجام دنیا عبرت کے طور پر یاد رکھے گی,1
1172,اگر کشمیر نوازشریف حکومت کے دوران ھڑپ ھوا ھوتا اس کے فوراً بعد نوازشریف باجوہ صاحب کو ایکسٹینشن بھی دے دیتے,0
9331,انڈوں سے لے کر گالیوں تک مجاہد اسلام کا دورہ بہت کٹھن ثابت ہوا۔,0
9061,اگر لوٹا ہوا پیسہ لینا ہے تو پھر کوٹ لکھپت جیل جاؤ الٹا لٹکا کر واپس لو، جب مودی آپ کے لیڈر کے گھر آٰیا تھا,1
4100,میاں صاحب خود غرض اور ایک نمبر کے چور بڑے ہیں,0
5416,جب تک مڈ بھیڑ نہیں ہوئے اپنے مسلمان بھائی اور بہن کو مرتے دیکھے مسلا بتاؤ کیا ہے,1
4633,اوہ کسی کھوتی کے بچو بنا بنایا پاکستان تم کو دیا اور تم بیغرتوں نے اسکا برا حال کر دیا ۔۔,0
1704,آج تک انسان نے کون سی چیز اپنی عزیز سمجھی ہے؟ محبوبہ کی محبت کون سی چیز مقدس جانی ہے؟ ماں کے آنسو۔,0
6905,بچپن سے سنتے آ رہے ہیں کہ خاص ہی طاقتور ہوتا ہے مگر اگست کو آم سے زیادہ طاقتور کوئی نہ نکلا,0
6676,خدا کرپشن کرنے والے ہر سیاستدان کو عبرت کا نشان بنا دے آمین,0
2150,میں ایک مسلم لیگی کی حیثیت سے اس کی مذمت کرتا ہوں,1
73,بےغیرت کو بےغیرت کہو تو بےغیرتوں کو برا کیوں لگتا ہے,0
2227,ہر چیز بیچنے کی بات کون اور کس منہ سے کر رہی ہے,0
4508,ہماری أرمی کے جوان انڈین کی طرح اپنے أپکو خود مانے والی نہیں نلکہ نعرہ تکبیر اللہ و اکبر پے جانوں ک…,0
4938,لندن میں بھارت مخالف مظاہرے نے مودی کو پریشان کر دیا,0
1193,زندگی کا المیہ یہ نہیں کہ یہ بہت جلد ختم ہوجاتی ہے، بلکہ زندگی کا اصل المیہ یہ ہے کہ ہم جینا ہی بہت دیر سے سیکھتے ییں۔۔,0
2091,یہ سارے بےغیرت تو حکمران نہیں بلکہ چور ڈاکو تھے۔ لوٹ مار کررھےتھے۔,0
6796,پاکستانیوں کہاں ہو کشمیر کو بھول نہ جانہ ہم کشمیریوں کے ساتھ ہیں آخری سانس تک انشااللہ,0
5080,گوادر کے ماہی گیر پہلے سے پریشان ہیں اب اور زیادہ پریشان کردیے گئے,0
9283,گانڈو ضمیر فروش تمہارے ابو نے پارلیمنٹ میں بتا دیا ہے ہم انڈیا کے اندرونی معاملات میں مداخلت نہیں کر سکتے,0
4501,کاش اج وہ زندہ ہوتا,0
4698,یہ ایم کیو ایم تو ایسے ہی بدنام ھے۔,0
2100,کتنے جسٹس مانگیں گئے اور ہر دفعہ ٹرینڈ ٹاپ پر آیا مگر ہو کیا کچھ بھی نہیں یہاں انصاف ہوتا تو آج یہ…,0
6752,ھاں جب سزائیں بلیک میل کر کے جبری دلوائی جائیں تو معافی مانگنے کے لئے جج کو جانا پڑتا ھے ندامت کے آنسو بہانا پڑتےھے,0
2826,اپنا وقت بھی آئے گا,0
9167,گُل بُخاری گشتی تھی گشتی ھے گشتی رھے گی کر لو جو کرنا ھے,0
4529,نسلی کنجر ہے اور آج کل کنجروں کے ساتھ ہی تو ہوتا ہے,0
2033,خان نے نواز شریف کو عوام کے سامنے ننگا کر دیا ہے بس پٹواری آنکھیں بند کر کے اس بات پر بضد ہیں کہ انہوں نے کچھ نہیں دیکھا,1
4477,کیا بکواس ھے۔۔جسے دیکھو جھوٹ پھیلا رھا ھے۔۔,0
5399,ان بیغیرتوں کی حکومت بہنوں اور بیٹیوں کو جیل نہیں بھیجتی، یہ سیدھا منہ پر گولی مارتے ہیں,1
3285,امریکہ میں ایک افغان عورت نے قرآن مجید جلا دیا یااللہ تو اس عورت کو قیامت تک نشان عبرت بنا اور جو حمایتی ہیں انکو بھی رسوا کر دے,1
4323,گھٹیا اور زلیل شخص جب کچھ نہ کر سکے تو وہ زاتیات پر حملہ کرتا ہے,0
4131,وفا کا ذکر ہو تو اس شیر کو مت بھولیں جسکی ایک ٹوئیٹ سے طاقت کے ایوانوں پر لرزہ طاری ہوجاتا تھا,0
9771,پاکستان پیپلز پارٹی جنرل کیانی کو extension دے,0
5361,اسے کہو پہلے اپنا عرب والا مقدمہ لڑ لے پھر نانے چور اور امی بھگوڑی کا بعد میں لڑے گا,0
4357,از دوستان ساکن سوئد خواهش میکنم بخاطر میهن، بخاطر شرافت، بخاطر زندگیهای تباه شده در مقابل حضور ظریف ساکت نمانید خص…,0
2379,ناکوں چنے چبوائے اور آخر میں ذلیل کروا کر افغانستان سے نکلوایا۔,1
1546,مودی کل آ کہ کشمیر ہمیں وآپس کر دے گا,0
2264,جج ارشد ملک کی وجہ سے ایماندار ججوں کے سر شرم سے جھک گئے ویسے اگلی ویڈیو میں وہ ایماندار ججوں کے نام بھی ہیں,0
7991,امریکی سیاستدان نے طحہ بھائی کو دھمکی دیی ہے۔ کے آپ کو گرفتار کر گےـ طحہ کا جواب میں تم لوگوں سے ڈرنے والا نہیں ہوں۔,1
8898,کنجروں حلقہ حلقہ کرتے رہو عوام کی ماں بہان ایک کر دو,1
392,آزاد کشمیر تتہ پانی سیکٹر فل جنگ دونوں سائیڈ سے فل گولہ باری انڈیا کی طرف ٹینک شکن گولے فائر ہو رہے ہیں دونوں سائیڈ سے جانی نقصان کا خدشہ,0
4254,بنی گالیاں اپنی چھوٹی بڑی سپلائی کرکے حلال کمانے والا کنجر دلال,0
3216,کُتا زندہ ہے اب کے آیا تو ننگا کر گے بھجیں گے,1
8559,میں پاکستان تمہاری لیڈر مریم بھگوڑی کے یار بلاول کھسری کے نانا نے توڑا تھا,0
3957,بات زیادہ کم کی نہیں بات کچھ ہی لوگوں کی ہے اور بہت ساری انٹی کے شوہر نے بہت آزادی دی ہوئی پیسہ بہت کام ہے,0
5748,الحمد اللہ ہماری پاک افواج پاکستان کے دفاع کے لیے ہمہ وقت تیار,0
9774,ہم اپنے کشمیر کے چپے چپے کی حفاظت کرنا جانتے ہیں اندیا کو سبق سکھا کے چھوڑیں گے,1
8564,یہ اتنی تیزی سے دشمن پر جھپٹتے ہیں کہ دشمن انکی سرسراہٹ بھی محسوس نہیں کرسکتا,0
5686,آج وزیراعظم پاکستان نےسینہ تان کےمودی للکارا،فردوس عاشق اعوان,0
7425,خبردار آج کے بعد اگر کسی نے پیپلز پارٹی کے بڑے کنجروں کو راہنما کہا,1
4788,بچو کو کہا جاتا ہے abc یاد کرو لعنت ہو پڑھائو کیوں نہیں پہر کہا جاتا ہے انگلیش ورڈ یاد کرو بس,0
5942,ایسے کام کوئی حلال کھانے والا حلالی نہیں کر سکتا یہ ہیرا منڈی کی لگتی ہے گشتی,0
3181,آج اس سالی موٹر نے سابت کر دیا کے گٹر کی پیداوار ہے غدار کی گندی اولاد ھی نکلی میرے سامنے آ جائے تو اس اوارہ عورت کو بتا دوں,0
5635,جن قوموں میں جذبہ نہیں ہوتا وہ قومیں سرد خانوں میں پڑی لاشوں کی مانند ہوتی ہیں,0
8063,ملیحہ لودھی کی بجائے جہانگیر ترین کو سلامتی کونسل بھیجا جائے تاکہ سارے اراکین خرید کر بھارت کی اینٹ سے اینٹ بجا دے,1
6690,کشمیری بیٹیاں اغوا کرلی گئی اور یہ سلسلہ جاری ہے,0
6155,موت تو ایک دن آنی ہے پھر کیوں نہ عزت کی موت مرے تے آج اگست کو ان جشن آزادی منا رہے ہیں,0
6295,آر ایس ایس کے غنڈے کشمیر قتل و غارت اور عصمت دری کے لئے بھجوائےگئے ہیں مسلم حکمرانوں کو اب ہوش کے ناخن لینے ہوں گے,0
2562,وسیم اختر ایک بات کان کھول کر سن لے ہم تجھے کسی بھی صورت پاکستان سے بھاگنے نہیں دیں گے,1
3034,عمران خان ایک پریشانی سے نکلتے نہیں کے خود ایک مصیبت سر میں لے اتے ہے کون ہے ان کے ساتھ جو پاگلوں والا مشورہ دیتا ہ…,0
3335,کھوتی کے بچے زلیل ہی ہو رہے ہو نہ,0
7389,میرے ملک میں بسنے والے میرے پاکستانی میرے ملک کے رکھوالوں سے کتنی محبت کرتے ہیں,0
4316,جس دن نواز اور زرداری کو اس بچے کی طرح ننگا کر کے پھینٹی لگائ سمجھو ملک کے سارے قرضے اتر جانے ھیں,0
9199,مجھے سزا وار ہے کہ اللّٰہ پر نہ کہوں مگر سچی با ت ف میں تم سب کے پاس تمہارے رب کی طرف سے نشانی لے کر آیا ہوں,0
8489,اس کتے کے بچے کر کہ کے آئے پاکستان آذادی گانڈ میں دیں گے اسکی,0
7518,غیور نہیں بےغیرت ہے جو اپنے ملک کے خلاف بکواس کرتی ہے,0
1148,گا ئے کا بیشاب پینے والے کتے,0
5438,مگر میرا دکھ بھی عظیم ھے اس منافق حکومت نے کروڑ سالانہ ٹیکس دینے والے خاقان عباسی کو خوار کر دیا ھے ا,0
7009,کون کہتا تھا عمران خان آئے گی باہر پڑے ہوئے ارب ڈالر لائے گی ارب قرضہ دنیا کے منہ پر مارے گی,0
9719,میرے والد نے فرمایا تھا پُتر رزق اللہ دیتا ہے کبھی روٹی کے ٹکرے کی خاطر کملی والے اور اسکی اولاد سے بے وفائی مت کرنا,0
8155,جی نہیں یہ بیغیرتوں کے سردار ہیں,0
512,ساری عمر ایم کیو ایم اور پیپلز پارٹی نے کراچی کے فنڈز کھائے کتے نسل سال سے کراچی حیدرآباد پر قابض ہو ۔ سارا پیسہ کھاکھا کر بیڑا غرق کردیا,0
4910,پتھر مار کے چیک کر رہا تھا کہ پاکستانی فوجی جاگ رہے ہیں یا سو رہے ہیں پاک آرمی کے جوانوں نے اڑا دیا,0
7441,گاوں باجا محلہ حاجی خیل سے افسوسناک خبر ۔۔۔۔۔۔۔۔۔ دو فریقین کے مابین فائرنگ کا تبادلہ ہوا ۔۔۔۔ نصیر خان جاں بحق,0
6050,تو جائو مرو جہاد کرو بک بک کرنا جہاد نہیں منافق بنے بیٹھے ہو اگر علاج معلوم ہے تو کرتے کیوں نہیں,1
1766,ان دونوں میاں بیوی کو بار گلستان کالونی کے چوک میں لٹکایا جائے,1
5241,طبل جنگ بج چکا,1
307,کشمیر بیچنے والے کتو,0
722,بیچ لڑائی میں، گھمسان کا رن پڑا ھو، کشتوں کے پشتے لگ گئے ھوں۔,0
6527,میں نے رب العزت سے دعا مانگی ہے مجھے اس سے محبت ہو جو میرے نصیب میں بھی ہو اور پھر زندگی کی آخری سانس تک مجھ سے کبھی جدا نہ ہو آمین,0
8611,یہ بات بتانے کی ضرورت نہیں کہ بجلی کا جھٹکا انسان کے لیے خطرناک یا جان لیوا ثابت ہوسکتا ہے,0
4589,بھارتیوں کی بینڈ بجا دی,0
2047,پوری دنیا کا سر قوم کے آگے جھکانے کی خطرناک اور دشوار گزار مہم پر نکلے وطن کے ان عظیم سپوتوں کے عزم کو سلام,0
5786,کشمیر ہمارا دل ہے۔ کشمیریوں کے آنسو جب گرتے ہیں تو ہمارے دل خون کے آنسو روتے ہیں۔,0
5702,ڈرامے باز بھگوڑی عورت,0
8425,مارننگ بھی اماں کی گالیوں سے ہوتی اور سوتے بھی دو چار دھمکے کھا کر تھے,0
1558,آج بھارت نےپاکستان کی حدود میں موجود ایک سکول اور ہسپتال پر حملہ کیا ہے۔,0
1686,بارڈر بھی بندتجارت بھی ختم ہوگئی,0
2680,کراچی نو عمرملزم کی موت کے مزید ملزمان گرفتار، تعداد پانچ ہوگئی,0
129,او بیغیرت حکمرانوں شرم سے ڈوب مرو بیغیرتو آخر کس بات کا ڈر ہے تمہیں خدا کی قسم دل خون کے آنسو روتا ہے,0
5295,اب مسلم ممالک کی حکومتوں نے مسلمانوں کے خون کا سودا کر لیا ھے,0
6593,آج پٹواریوں نے اور پی تی ایم نے مل کر ٹرینڈ کیا ہے ایکسٹینشن نامنظور ۔ بس ان سے کوئی سیاست کروالے۔ اپنے ناپاک عزائم حاصل…,0
3438,اوے کسی آوارہ گشتی کی نسل،تیری ماں نے تجھے یہی دکھایا ہے,0
2461,ہاں میں ڈی جی آئی ایس پی ار ہوں,0
4758,اگر دعاؤں سے ہی کشمیر آزاد کروانا ہے تو کیا پچھلے سالوں سے ایک بھی ولی اللہ پیدا نہیں ہوا,0
8344,تمام چور ڈاکو جیلوں میں، کچھ سے ریکوری شروع،,0
4037,اور جو بچا ہے ان سب کی لاشیں واپس جائینگے مودی دہشتگرد کان کھول کر سنو آپ نے جو فوجی کشمیر بھیجا وہ تجھے زندہ نہیں ملے گا,1
4877,یہ شائید دنیا کا واحد پائلٹ ہوگا جسے ہوائی جہاز تباہ کروانے اور عوام کے ہاتھوں مار کھانے پر تمغہ دیا گیا ہوگا,0
5572,آزادی بریانی نہیں جو پلیٹ میں ملے،اس کیلیے ھمارے بزرگوں نے خون کے نذرانے دیے ہیں،,0
9497,چور بے غیرت گھٹیاں بد کردار نمک حرام کنوکٹڈ ریجکٹڈ نااہل دلا نواز شریف عرف نمرود شریف,0
5520,افغانستان میں لاشوں اور انسانوں کے ٹکڑے دیکھ کر دل خون کے آنسوں روں رہا ہیں,0
6402,فوج کے ہر افسر کو معلوم ہے کہ چیف آف آرمی اسٹاف قانون کے مطابق ایکسٹینشن لے سکتا ہے لہذا تم اپنی منہ بند ہی رکھو,0
4490,جب یہ کہا جاتا ہے کہ اس فیصلے کا دوبارہ ٹرائل ہونا چاہیے تو یہ بتائیں کیا گارنٹی ہے دوبارہ کوئی جج انڈر پریشر نہیں ہے,0
3605,ایک ٹوئٹ کی پوری تھریڈ مار کر مودی کا منہ توڑ دوں گا عمران نیازی پوڈریا,0
3560,اول تو کوئی ڈھنگ کا نظام ہے نہیں جو تھوڑا بہت لولا لنگڑا تھا بھی اسکی بزدار اینڈ کو نے ٹانگیں توڑ دی ہیں,0
1014,ہم کہتے ہیں خان نے اپنا وعدہ پورا کیا…,0
5422,بی بی تم کو عقل ہے یا نہیں کے اپنی پارٹی کی طرح جھوٹ کا ہی سہارا ہے,0
436,دن رات آزاد کشمیر کے باڈر پے شدید گالہ باری جاری ہے افواج پاکستان کے جوان اور کشمیری عوام شہید ہو رہی ہے,0
3543,سال سے ہمیں یہ پڑھایا جا رہا تھا کہ کشمیر ہماری شہ رگ ہے ۔ کشمیر بنے گا پاکستان ْ اب جب وقت آیا تو کہتے ہیں کہ ہ…,0
5302,کشمیر کےکرفیو زدہ علاقہ سے اغواء شدہ نوجوانوں کو خطرناک طبی تجربات میں استعمال کیا جارہا ہے,0
1542,جیل کا تالہ ٹوٹے گا نوازشریف چھوٹے گا,0
2251,پاکستان اور آئی ایس آئی کا ڈر انڈیا کے دل دماغ میں کیسے گھر کیا ہوا سنئیے انہی کی زبانی,0
2235,ایسا لگتا ہے کشمیر میں امن ہو گیا ہے ، وہاں سے کرفیو ختم اور لوگوں نے پر سکون زندگی گزارنا شروع کر دی ہے ؟,0
5470,بھگوڑی مراسن بڑدرد اٹھ رہا ہے چور کی بہن چورنی کاا,0
624,گزرا سال وطن عزیز اور پاکستانی عوام عزت کا ایک سال تھا ساری دنیا میں پاکستان کی کھوئی ہوئی عزت بحال ہوئی ہے,0
8173,تیری ماں کی چوت کنجری کا بچہ بہن چود سور کی اولاد بیغیرت دلال ۔۔۔۔۔لفافہ حرامی,0
4135,اس دھماکے کے پیچھے اور کا ہاتھ ہے افغانیو خدارا ہوش کے ناخن لو۔,0
5744,تم مگر جہاد کا اعلان نہیں کرسکتے تو بتاؤ یہ اتنے زیادہ مزائل اور ہتھیار کیوں رکھے ہوئے ہیں ہمیں جواب چاہیے,0
